id_supplier,nama_supplier,kategori_barang,kota,provinsi,no_telepon,email ,tanggal_kerjasama,timestamp_update_date,timestamp_update_time,rating_supplier,status_aktif,npwp
SUP0674,CV Hasanah (Persero) Tbk,Elektronik,Denpasar,Bali,0878571701253,murti61@cv.or.id,2024-12-21,2022-11-19,13:01:41,4.4,Aktif,24.836.482.2-292.627
SUP1285,CV Hasanah Tbk,Farmasi,Palembang,Sumatera Selatan,0878540023293,padmitamba@pd.edu,2023-07-26,2022-05-11,12:17:48,4.1,Aktif,83.099.176.3-383.816
SUP2184,CV Hasanah Widodo (Persero) Tbk,Sembako,Jakarta,DKI Jakarta,0811258652649,lwacana@perum.id,2019-12-17,2023-10-30,01:29:25,3.4,Aktif,35.518.686.0-445.272
SUP2009,CV Hassanah Nasyiah (Persero) Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0857370431385,iagustina@perum.edu,2016-10-13,2023-06-08,04:23:33,4.3,Aktif,13.765.067.4-931.332
SUP0879,CV Hassanah Saputra,Bahan Baku,Denpasar,Bali,0878241901123,wiramaryadi@ud.ponpes.id,2018-02-13,2023-11-09,09:58:30,3.0,Aktif,78.750.700.0-286.696
SUP1798,CV Hassanah Suartini,Fashion,Semarang,Jawa Tengah,0811280643972,kandriani@ud.web.id,2022-01-01,2022-05-10,08:07:45,4.4,Aktif,57.825.241.2-155.037
SUP3487,CV Hassanah Waskita,Bahan Baku,Bandung,Jawa Barat,0821085524498,vastuti@perum.com,2023-06-26,2022-02-24,21:51:00,3.4,Aktif,18.085.889.5-114.913
SUP2830,CV Hastuti,Alat Tulis,Makassar,Sulawesi Selatan,0811052994337,balangga40@ud.go.id,2024-10-11,2024-02-23,17:33:09,4.8,Aktif,25.898.208.7-984.800
SUP2073,CV Hastuti (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0812960406497,eganainggolan@ud.ponpes.id,2021-02-28,2023-05-14,20:44:49,3.4,Aktif,76.328.221.7-358.802
SUP3289,CV Hastuti Astuti Tbk,Alat Tulis,Semarang,Jawa Tengah,0878458921705,amalia17@ud.sch.id,2019-06-22,2022-07-25,06:44:19,3.2,Aktif,79.540.561.0-164.751
SUP2809,CV Hastuti Tbk,Fashion,Samarinda,Kalimantan Timur,0811865111805,erahimah@pt.mil,2021-03-24,2022-04-26,16:42:36,4.4,Aktif,61.607.154.8-147.936
SUP2000,CV Hastuti Winarsih (Persero) Tbk,Bahan Baku,Yogyakarta,DI Yogyakarta,0822792627093,gatra82@pt.sch.id,2016-04-16,2023-03-09,13:29:54,2.6,Aktif,47.365.177.8-361.038
SUP0969,CV Hidayanto Narpati,Elektronik,Samarinda,Kalimantan Timur,0852350277202,wastutitedi@perum.ac.id,2016-02-11,2024-01-30,06:05:38,3.7,Aktif,35.216.040.9-419.091
SUP0836,CV Hidayanto Tbk,Bahan Baku,Samarinda,Kalimantan Timur,0821528145866,rfarida@pd.net,2016-02-27,2022-01-23,16:49:11,4.4,Aktif,64.228.065.0-488.045
SUP3724,CV Hidayat,Alat Tulis,Yogyakarta,DI Yogyakarta,0813312517692,sabar80@ud.id,2016-02-12,2024-09-24,07:59:57,2.8,Aktif,99.959.789.3-293.199
SUP2418,CV Hidayat Ardianto,Elektronik,Surabaya,Jawa Timur,0811355814139,nova30@cv.org,2021-04-19,2024-11-22,07:04:47,2.7,Aktif,03.523.465.9-037.913
SUP2461,CV Hidayat Laksita,Fashion,Bandung,Jawa Barat,0813120413438,salimahpurnawati@cv.id,2022-01-19,2022-10-17,08:54:10,2.9,Aktif,99.744.282.5-902.892
SUP0003,CV Hidayat Usamah Tbk,Bahan Baku,Palembang,Sumatera Selatan,0821354488674,lamar63@pd.mil.id,2024-06-18,2022-11-22,18:25:19,3.6,Aktif,21.936.110.1-224.486
SUP0500,CV Hutagalung,Fashion,Makassar,Sulawesi Selatan,0813919537171,dabukkedono@ud.ac.id,2024-08-23,2024-10-07,12:33:28,4.0,Aktif,45.879.181.2-712.865
SUP3242,CV Hutagalung,Farmasi,Makassar,Sulawesi Selatan,0813695043141,jamilhassanah@pt.ac.id,2021-09-30,2024-11-18,13:49:57,3.6,Aktif,43.103.695.5-287.225
SUP2246,CV Hutagalung Haryanto,Elektronik,Denpasar,Bali,0813249605490,karya65@pd.net,2022-03-06,2024-11-21,23:44:09,3.6,Aktif,61.340.225.0-156.320
SUP2187,CV Hutagalung Tbk,Sembako,Samarinda,Kalimantan Timur,0878131030753,lidyamandasari@perum.ac.id,2019-01-20,2022-04-17,07:31:22,2.8,Aktif,63.834.034.8-383.348
SUP1481,CV Hutapea,Alat Tulis,Samarinda,Kalimantan Timur,0852753704687,damar01@cv.desa.id,2024-01-03,2022-10-14,05:58:45,3.7,Aktif,78.048.482.3-014.956
SUP2990,CV Hutapea,Farmasi,Samarinda,Kalimantan Timur,0895102232897,rahman62@ud.id,2024-04-26,2022-04-29,08:30:38,3.3,Aktif,24.826.343.4-568.643
SUP3220,CV Hutapea,Bahan Baku,Denpasar,Bali,0895937745615,zulfaprayoga@pt.com,2016-08-24,2023-12-07,12:31:48,2.7,Non-Aktif,78.012.825.3-681.800
SUP3146,CV Hutapea Dongoran (Persero) Tbk,Sembako,Samarinda,Kalimantan Timur,0821212404624,ymarbun@pt.org,2018-01-31,2022-02-12,08:45:53,2.8,Non-Aktif,96.550.033.1-234.829
SUP3741,CV Hutapea Hariyah (Persero) Tbk,Bahan Baku,Semarang,Jawa Tengah,0852316272423,wardiusamah@ud.web.id,2022-08-28,2024-08-04,10:38:54,4.2,Aktif,58.594.534.4-785.399
SUP2256,CV Hutapea Hidayat,Bahan Baku,Medan,Sumatera Utara,0878960467669,cahyadipranowo@pd.net,2021-07-09,2024-04-04,23:42:07,3.7,Non-Aktif,93.279.349.9-643.976
SUP4100,CV Hutapea Permadi,Elektronik,Denpasar,Bali,0852818659337,unknown,2023-11-13,2023-06-17,08:11:39,3.5,Aktif,58.318.059.7-410.877
SUP3231,CV Hutapea Usamah Tbk,Fashion,Jakarta,DKI Jakarta,0852726444669,anastasiausamah@perum.net.id,2023-05-11,2023-04-04,11:42:20,4.1,Aktif,28.520.584.3-330.561
SUP0907,CV Hutapea Widiastuti,Fashion,Surabaya,Jawa Timur,0811059306537,saptonomurti@perum.sch.id,2019-06-30,2022-09-02,01:24:16,4.4,Aktif,36.698.825.9-428.708
SUP1672,CV Hutapea Widodo (Persero) Tbk,Bahan Baku,Semarang,Jawa Tengah,0813925062794,wpratama@pd.com,2020-06-21,2022-03-01,03:35:28,3.7,Aktif,57.361.254.8-174.560
SUP3417,CV Hutasoit Firgantoro (Persero) Tbk,Elektronik,Denpasar,Bali,0857687373179,kasusrafarida@ud.desa.id,2019-01-25,2023-07-07,12:25:30,3.5,Aktif,67.136.401.7-445.849
SUP4003,CV Hutasoit Hidayanto Tbk,Fashion,Palembang,Sumatera Selatan,0852481891105,luhunglatupono@perum.ac.id,2022-10-01,2024-08-26,07:45:27,3.0,Aktif,03.154.974.5-604.115
SUP0235,CV Hutasoit Purwanti,Alat Tulis,Medan,Sumatera Utara,0822235467380,twibisono@ud.go.id,2023-06-05,2022-09-17,01:47:36,4.8,Aktif,01.218.106.4-954.408
SUP2542,CV Hutasoit Purwanti Tbk,Alat Tulis,Surabaya,Jawa Timur,0821451197115,psudiati@pt.my.id,2018-09-19,2024-06-01,06:16:55,3.6,Aktif,86.568.384.6-097.297
SUP3054,CV Hutasoit Purwanti Tbk,Elektronik,Palembang,Sumatera Selatan,0821397407402,lazuardimursinin@perum.sch.id,2018-02-11,2022-11-25,16:46:26,4.1,Aktif,00.378.046.6-990.073
SUP1125,CV Hutasoit Wasita,Alat Tulis,Medan,Sumatera Utara,0812647267831,lhabibi@pd.mil.id,2019-08-12,2022-11-19,09:21:49,4.7,Aktif,10.366.467.8-276.975
SUP1002,CV Irawan Marpaung,Elektronik,Samarinda,Kalimantan Timur,0812807825683,egaiswahyudi@perum.go.id,2022-01-18,2022-09-29,04:47:43,3.3,Aktif,55.640.467.3-507.594
SUP1999,CV Irawan Oktaviani Tbk,Alat Tulis,Denpasar,Bali,0811202844576,mitranashiruddin@pd.sch.id,2018-01-13,2024-10-09,06:20:48,4.1,Aktif,84.421.941.9-981.622
SUP1744,CV Iswahyudi,Sembako,Bandung,Jawa Barat,0813973310273,prayoga81@ud.int,2021-10-28,2022-01-07,01:42:23,4.9,Aktif,13.469.538.2-907.939
SUP2686,CV Iswahyudi (Persero) Tbk,Elektronik,Makassar,Sulawesi Selatan,0811359374255,aanggraini@pt.sch.id,2017-11-23,2024-03-02,05:26:55,2.5,Aktif,03.841.744.4-853.476
SUP2992,CV Iswahyudi (Persero) Tbk,Bahan Baku,Yogyakarta,DI Yogyakarta,0811401066271,prastutilukita@perum.or.id,2016-06-16,2023-08-14,21:10:23,4.7,Aktif,72.943.983.0-309.366
SUP3480,CV Iswahyudi Tbk,Elektronik,Bandung,Jawa Barat,0895012170231,candramustofa@perum.net.id,2019-08-13,2024-10-30,12:18:26,5.0,Aktif,68.060.166.4-713.385
SUP0058,CV Jailani Purnawati,Farmasi,Makassar,Sulawesi Selatan,0822934025670,marpaungkemal@pd.co.id,2024-09-21,2023-11-03,03:09:33,3.7,Aktif,56.842.246.7-444.888
SUP2545,CV Januar,Farmasi,Jakarta,DKI Jakarta,0878390022086,emarbun@perum.org,2022-03-03,2023-11-30,01:17:57,4.6,Aktif,88.090.822.5-350.670
SUP2689,CV Januar,Fashion,Semarang,Jawa Tengah,0812281195022,iwaskita@pd.net,2016-10-22,2023-09-26,20:29:27,2.9,Aktif,35.033.503.3-840.568
SUP2871,CV Januar,Fashion,Samarinda,Kalimantan Timur,0852450953304,kenzie03@pd.net,2018-07-22,2022-08-06,07:35:42,2.5,Aktif,83.590.046.2-121.118
SUP0922,CV Januar Suryatmi,Farmasi,Jakarta,DKI Jakarta,0895196180292,wibowoghani@pt.go.id,2021-06-21,2024-05-31,05:45:42,4.4,Aktif,64.737.159.1-820.142
SUP3118,CV Januar Tbk,Sembako,Semarang,Jawa Tengah,0822082822989,adriansyahwakiman@pd.net.id,2020-03-27,2023-06-22,08:43:49,3.7,Aktif,81.742.095.0-458.362
SUP0520,CV Kurniawan,Sembako,Samarinda,Kalimantan Timur,0895635056910,psimanjuntak@perum.mil,2017-10-06,2022-09-03,21:25:26,4.5,Aktif,23.518.434.5-850.074
SUP2109,CV Kurniawan Farida (Persero) Tbk,Bahan Baku,Samarinda,Kalimantan Timur,0811618319936,rosman25@ud.sch.id,2016-01-11,2024-11-27,13:46:04,3.1,Aktif,75.751.399.5-687.741
SUP1377,CV Kurniawan Mangunsong Tbk,Farmasi,Palembang,Sumatera Selatan,0811624246677,pdabukke@pd.net,2019-12-17,2022-10-04,10:14:33,4.2,Aktif,00.173.370.0-724.174
SUP1742,CV Kusmawati Gunawan,Fashion,Denpasar,Bali,0821248897014,puspa10@pd.com,2018-03-25,2023-09-10,07:57:53,4.5,Aktif,70.186.084.9-968.313
SUP2862,CV Kusmawati Latupono (Persero) Tbk,Elektronik,Samarinda,Kalimantan Timur,0812103555318,marpaungsabrina@perum.ac.id,2023-09-18,2023-08-30,14:28:38,4.2,Aktif,07.746.740.4-913.024
SUP2154,CV Kusmawati Salahudin (Persero) Tbk,Farmasi,Jakarta,DKI Jakarta,0822922311388,betaniahakim@perum.mil.id,2020-02-20,2023-12-25,23:52:26,4.4,Aktif,85.725.462.8-595.164
SUP3749,CV Kusmawati Sitompul,Elektronik,Denpasar,Bali,0811552848697,prayitnahariyah@cv.net,2021-02-25,2024-05-25,13:02:48,4.9,Aktif,79.676.165.5-296.550
SUP1863,CV Kusmawati Tbk,Bahan Baku,Denpasar,Bali,0857469099418,situmorangkawaca@perum.gov,2016-12-12,2024-01-01,05:48:44,4.0,Aktif,32.088.875.7-257.901
SUP3982,CV Kusumo,Alat Tulis,Yogyakarta,DI Yogyakarta,0852681463413,kawaya58@ud.web.id,2023-04-06,2024-06-01,10:46:49,3.0,Aktif,31.532.201.1-667.990
SUP0993,CV Kusumo Tbk,Fashion,Yogyakarta,DI Yogyakarta,0895567744514,charyanto@pt.edu,2020-12-28,2022-09-08,21:36:01,4.8,Aktif,59.332.468.0-659.640
SUP3902,CV Kusumo Tbk,Sembako,Semarang,Jawa Tengah,0852083226906,dalimin81@pd.sch.id,2023-06-14,2022-10-25,13:30:34,3.9,Aktif,74.721.343.6-686.225
SUP3722,CV Kusumo Wibowo,Sembako,Medan,Sumatera Utara,0812784076618,ulihutapea@ud.ac.id,2021-08-17,2024-11-25,20:48:19,4.9,Aktif,90.233.040.1-542.246
SUP0288,CV Kuswandari,Elektronik,Makassar,Sulawesi Selatan,0857553920033,mayagunarto@perum.gov,2023-01-18,2024-04-17,14:38:15,2.6,Aktif,01.864.992.8-073.791
SUP1258,CV Kuswandari,Sembako,Surabaya,Jawa Timur,0857804222335,gamantowaluyo@pd.gov,2019-05-03,2022-12-17,10:41:19,2.6,Aktif,41.524.029.9-682.880
SUP1800,CV Kuswandari (Persero) Tbk,Sembako,Jakarta,DKI Jakarta,0895763250048,bfirgantoro@pd.mil,2018-01-01,2023-10-16,00:36:18,3.7,Aktif,03.542.361.4-807.858
SUP2153,CV Kuswandari Astuti,Elektronik,Medan,Sumatera Utara,0878393872195,mumpuni89@ud.desa.id,2024-02-09,2022-02-16,07:22:31,3.9,Aktif,63.581.993.7-568.223
SUP2295,CV Kuswandari Halim,Fashion,Samarinda,Kalimantan Timur,0857643653903,mutiasitumorang@ud.mil.id,2024-06-26,2022-04-26,12:46:16,3.7,Aktif,63.374.185.5-382.385
SUP1414,CV Kuswandari Usamah Tbk,Fashion,Semarang,Jawa Tengah,0821027477774,darunababan@ud.mil.id,2016-03-27,2022-10-02,19:35:13,4.9,Aktif,23.068.524.6-755.330
SUP2509,CV Kuswoyo Hidayanto,Alat Tulis,Bandung,Jawa Barat,0852615113936,dadapardianto@pt.gov,2017-08-20,2023-02-03,15:59:44,4.6,Aktif,36.146.551.5-946.320
SUP3200,CV Kuswoyo Melani Tbk,Bahan Baku,Denpasar,Bali,0812822440659,vriyanti@pd.ac.id,2023-08-28,2024-03-02,14:25:23,3.3,Aktif,43.480.694.5-736.776
SUP2208,CV Kuswoyo Padmasari (Persero) Tbk,Fashion,Surabaya,Jawa Timur,0822626593468,cjailani@pt.or.id,2017-07-07,2024-04-24,06:29:22,4.7,Non-Aktif,63.616.751.1-476.389
SUP3820,CV Kuswoyo Tbk,Farmasi,Surabaya,Jawa Timur,0822291072802,zardianto@ud.or.id,2020-06-20,2024-02-01,19:14:49,3.2,Non-Aktif,32.749.730.2-685.947
SUP4073,CV Kuswoyo Tbk,Alat Tulis,Bandung,Jawa Barat,0822980771711,susantiganda@cv.biz.id,2020-01-05,2022-05-23,15:32:08,4.7,Aktif,54.361.073.3-935.308
SUP1579,CV Lailasari,Farmasi,Denpasar,Bali,0852704601414,qhakim@pt.ponpes.id,2022-09-08,2024-03-13,05:14:28,4.4,Aktif,99.434.762.7-084.307
SUP2773,CV Lailasari,Farmasi,Makassar,Sulawesi Selatan,0812822476144,hwidodo@cv.edu,2024-01-29,2023-11-02,12:40:03,3.7,Aktif,32.914.175.4-640.135
SUP0712,CV Lailasari Sihotang (Persero) Tbk,Elektronik,Makassar,Sulawesi Selatan,0822536776712,mardhiyahrudi@cv.web.id,2024-05-14,2023-04-06,06:39:31,2.9,Aktif,98.204.829.4-255.992
SUP0330,CV Lailasari Widodo,Farmasi,Jakarta,DKI Jakarta,0812550602036,dirawan@perum.com,2018-01-16,2024-11-24,08:58:25,4.5,Aktif,55.384.536.9-093.874
SUP3410,CV Laksita (Persero) Tbk,Sembako,Samarinda,Kalimantan Timur,0822804512916,saiful74@pt.mil,2017-10-29,2022-11-23,20:45:22,4.3,Aktif,66.605.605.4-276.739
SUP2669,CV Laksita Pradipta Tbk,Alat Tulis,Surabaya,Jawa Timur,0895807297122,niyaga81@cv.net.id,2017-04-08,2022-02-23,05:43:10,3.6,Aktif,61.623.693.0-996.546
SUP0482,CV Laksmiwati,Farmasi,Bandung,Jawa Barat,0857656328694,raditya79@pd.net.id,2017-04-27,2023-07-24,18:50:28,3.3,Aktif,43.356.002.5-005.847
SUP1808,CV Laksmiwati,Fashion,Jakarta,DKI Jakarta,0812212846069,ibranifirmansyah@cv.ponpes.id,2023-08-09,2023-03-03,16:50:24,4.9,Aktif,44.472.313.7-407.349
SUP1097,CV Laksmiwati Hutagalung Tbk,Bahan Baku,Makassar,Sulawesi Selatan,0857622734052,mnovitasari@pt.id,2018-01-08,2022-09-28,13:59:20,2.9,Aktif,00.281.919.2-260.043
SUP1676,CV Laksmiwati Maheswara,Farmasi,Makassar,Sulawesi Selatan,0821213995181,zulaikaemas@cv.id,2016-01-23,2023-11-06,02:47:26,3.1,Aktif,99.892.744.4-902.841
SUP3558,CV Laksmiwati Winarsih Tbk,Fashion,Surabaya,Jawa Timur,0895303080006,unknown,2021-01-22,2024-06-01,21:16:02,3.7,Aktif,72.197.697.3-255.235
SUP2749,CV Latupono Hutapea,Elektronik,Surabaya,Jawa Timur,0878179445291,rinaadriansyah@ud.or.id,2019-01-24,2024-06-10,01:36:57,4.4,Aktif,28.753.052.1-767.457
SUP0697,CV Latupono Tbk,Alat Tulis,Bandung,Jawa Barat,0812689280420,calista93@pt.edu,2020-12-14,2024-09-19,05:12:17,2.8,Non-Aktif,66.880.735.8-302.007
SUP2440,CV Latupono Waskita,Bahan Baku,Denpasar,Bali,0812303679309,apadmasari@pt.desa.id,2020-12-29,2024-10-23,14:56:02,4.1,Aktif,13.806.356.5-537.972
SUP2179,CV Lazuardi,Alat Tulis,Semarang,Jawa Tengah,0821094133796,uda98@perum.edu,2021-12-15,2024-04-29,18:38:08,4.3,Aktif,91.914.870.1-774.046
SUP1260,CV Lazuardi Santoso,Fashion,Makassar,Sulawesi Selatan,0811568065017,adinatamustofa@pt.go.id,2016-04-30,2023-02-11,00:04:27,4.6,Aktif,36.683.285.8-246.023
SUP0292,CV Lazuardi Saragih Tbk,Alat Tulis,Denpasar,Bali,0857746888809,cemani71@pd.ponpes.id,2019-08-31,2022-09-16,15:41:52,3.0,Aktif,12.934.750.2-427.947
SUP2681,CV Lestari,Bahan Baku,Palembang,Sumatera Selatan,0852139232072,widodoshakila@pt.edu,2019-05-03,2022-01-23,05:20:34,3.7,Aktif,87.066.948.9-432.348
SUP1415,CV Lestari Hassanah Tbk,Fashion,Palembang,Sumatera Selatan,0822652231978,wulan90@pd.com,2024-10-20,2024-11-18,16:46:21,3.0,Aktif,65.934.778.5-567.007
SUP1971,CV Lestari Puspita,Fashion,Denpasar,Bali,0852707575225,jumari24@pd.gov,2023-03-27,2022-04-15,10:22:07,3.2,Aktif,47.211.939.9-445.229
SUP2940,CV Mahendra (Persero) Tbk,Fashion,Surabaya,Jawa Timur,0878552705455,damar11@perum.edu,2019-06-29,2022-08-23,17:31:14,4.5,Aktif,79.603.594.3-052.153
SUP4034,CV Mahendra Tbk,Fashion,Bandung,Jawa Barat,0812198134039,hariyahvino@pd.desa.id,2020-10-23,2022-11-18,20:08:21,2.7,Aktif,25.018.169.0-292.777
SUP2158,CV Maheswara,Alat Tulis,Semarang,Jawa Tengah,0878668301764,fathonahmandala@cv.gov,2018-06-02,2024-01-03,14:37:43,3.4,Aktif,97.794.672.7-713.019
SUP0586,CV Maheswara (Persero) Tbk,Fashion,Jakarta,DKI Jakarta,0812958935952,awastuti@cv.edu,2016-11-05,2023-07-02,22:40:05,4.3,Aktif,63.612.535.3-334.090
SUP2764,CV Maheswara Mahendra Tbk,Bahan Baku,Bandung,Jawa Barat,0822941895016,upermata@cv.gov,2023-02-13,2024-02-13,00:00:07,3.8,Aktif,42.073.832.6-186.385
SUP2722,CV Maheswara Pudjiastuti Tbk,Sembako,Makassar,Sulawesi Selatan,0811553092273,cawisadi67@cv.sch.id,2017-09-03,2024-11-09,21:48:28,4.8,Non-Aktif,86.693.623.8-264.910
SUP2622,CV Maheswara Simbolon Tbk,Farmasi,Medan,Sumatera Utara,0878226266330,kusuma65@perum.desa.id,2018-07-01,2022-05-13,11:14:02,3.7,Aktif,66.495.916.2-293.110
SUP1102,CV Maheswara Siregar,Sembako,Semarang,Jawa Tengah,0895724215791,gunawanbakidin@pt.int,2023-08-18,2023-08-01,18:14:54,3.0,Aktif,28.002.733.3-851.581
SUP0899,CV Maheswara Tbk,Farmasi,Makassar,Sulawesi Selatan,0895275239234,msafitri@ud.gov,2022-11-24,2022-05-15,16:56:57,4.1,Aktif,41.346.804.0-444.692
SUP0913,CV Maheswara Tbk,Alat Tulis,Jakarta,DKI Jakarta,0812046344783,adriansyahqueen@perum.co.id,2017-07-03,2023-09-23,21:49:21,4.6,Aktif,19.773.625.1-711.726
SUP2085,CV Maheswara Tbk,Elektronik,Jakarta,DKI Jakarta,0813037104142,timbul06@pt.id,2020-05-01,2023-11-23,22:21:36,3.2,Aktif,42.403.974.9-521.813
SUP0496,CV Mandala,Alat Tulis,Palembang,Sumatera Selatan,0811639584628,wijayantitalia@cv.org,2021-06-17,2024-08-02,08:39:25,4.6,Aktif,20.386.704.4-304.470
SUP2190,CV Mandala (Persero) Tbk,Farmasi,Yogyakarta,DI Yogyakarta,0813042303745,gatothastuti@pd.mil.id,2016-03-13,2023-07-18,12:16:12,4.4,Non-Aktif,67.524.152.4-074.661
SUP2711,CV Mandala (Persero) Tbk,Bahan Baku,Jakarta,DKI Jakarta,0811970720897,hutasoitraden@pt.biz.id,2023-09-17,2022-09-16,17:12:11,4.0,Aktif,06.547.856.7-038.384
SUP1384,CV Mandala Suartini,Bahan Baku,Palembang,Sumatera Selatan,0821370990143,rezafirmansyah@cv.mil,2020-08-18,2022-08-25,22:30:31,3.5,Aktif,99.157.569.2-958.944
SUP3147,CV Mandala Tbk,Bahan Baku,Palembang,Sumatera Selatan,0811339592092,gatra81@ud.edu,2021-03-03,2024-03-31,12:27:25,3.4,Aktif,83.979.942.9-624.460
SUP3457,CV Mandala Zulkarnain,Elektronik,Semarang,Jawa Tengah,0878702627795,utama81@pt.int,2023-08-16,2023-07-01,06:18:25,4.0,Aktif,43.857.999.5-188.145
SUP2061,CV Mandasari,Fashion,Jakarta,DKI Jakarta,0852364236289,jamallailasari@ud.biz.id,2018-01-09,2024-09-16,12:39:22,2.9,Aktif,07.452.676.7-177.989
SUP1762,CV Mandasari (Persero) Tbk,Bahan Baku,Medan,Sumatera Utara,0813929019664,dongoranemong@ud.ponpes.id,2019-08-20,2023-03-21,11:36:50,4.8,Aktif,54.233.719.4-051.733
SUP3424,CV Mandasari Firmansyah,Bahan Baku,Palembang,Sumatera Selatan,0811007703904,tirtanasyidah@perum.mil.id,2021-06-27,2022-04-07,16:10:04,4.9,Aktif,48.006.037.3-374.577
SUP3403,CV Mandasari Haryanti,Elektronik,Samarinda,Kalimantan Timur,0852218903417,santosolimar@perum.id,2020-07-25,2024-01-08,14:39:29,4.7,Aktif,65.753.517.0-253.528
SUP2326,CV Mandasari Prasetya,Alat Tulis,Bandung,Jawa Barat,0811911775054,oyolanda@pt.mil,2024-10-29,2022-08-18,21:04:25,3.7,Aktif,33.230.427.1-501.753
SUP2754,CV Mandasari Prayoga,Alat Tulis,Jakarta,DKI Jakarta,0895899396434,ilaksmiwati@cv.int,2020-11-25,2024-08-20,07:57:41,3.0,Aktif,29.000.805.3-004.040
SUP0841,CV Mangunsong (Persero) Tbk,Fashion,Makassar,Sulawesi Selatan,0852749145034,rardianto@ud.net,2017-04-28,2023-09-16,00:38:47,5.0,Aktif,08.677.652.1-248.799
SUP2920,CV Mangunsong Kusumo,Farmasi,Samarinda,Kalimantan Timur,0878830769104,unknown,2024-12-26,2024-05-25,19:05:01,5.0,Non-Aktif,40.519.432.9-203.715
SUP0426,CV Mangunsong Mandala Tbk,Bahan Baku,Denpasar,Bali,0812115515661,cwibowo@perum.mil,2024-07-23,2024-05-18,07:32:50,3.7,Non-Aktif,06.905.271.0-922.583
SUP1263,CV Mangunsong Namaga Tbk,Bahan Baku,Denpasar,Bali,0822197205267,jaka34@cv.ponpes.id,2016-11-14,2024-08-19,14:32:49,4.3,Aktif,24.240.549.8-056.127
SUP2605,CV Mangunsong Simanjuntak (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0895684481251,irawankenari@ud.or.id,2021-12-16,2024-01-12,18:13:12,3.5,Aktif,63.050.654.2-977.774
SUP0434,CV Mansur,Fashion,Palembang,Sumatera Selatan,0852513776392,marpaungvicky@ud.edu,2023-04-10,2022-05-25,19:34:58,3.3,Aktif,56.866.693.8-219.223
SUP2273,CV Mansur,Sembako,Yogyakarta,DI Yogyakarta,0812551466608,yuliana51@pt.go.id,2024-10-22,2024-11-24,16:35:24,3.3,Aktif,31.801.716.2-696.059
SUP1797,CV Mansur (Persero) Tbk,Alat Tulis,Jakarta,DKI Jakarta,0852897818428,simbolonvanya@perum.org,2023-08-03,2023-02-26,14:13:31,3.5,Aktif,87.161.910.1-530.836
SUP3740,CV Mansur Mandala Tbk,Alat Tulis,Yogyakarta,DI Yogyakarta,0857970331366,wijayantigamblang@cv.desa.id,2019-10-28,2022-04-07,08:06:02,3.5,Aktif,85.668.613.7-216.313
SUP2973,CV Mansur Napitupulu (Persero) Tbk,Elektronik,Yogyakarta,DI Yogyakarta,0811936183415,lalasuryatmi@cv.mil,2019-06-26,2022-08-04,08:17:28,3.2,Aktif,57.967.518.7-940.747
SUP1847,CV Mansur Tbk,Farmasi,Yogyakarta,DI Yogyakarta,0813897419728,usantoso@pd.com,2016-05-07,2024-09-23,03:06:58,3.9,Aktif,61.621.816.4-717.687
SUP2612,CV Mansur Yuniar,Alat Tulis,Jakarta,DKI Jakarta,0813495533276,aisyahnasyidah@ud.mil,2022-04-26,2024-06-07,13:11:49,4.9,Aktif,94.387.143.0-571.484
SUP2875,CV Manullang Tbk,Bahan Baku,Makassar,Sulawesi Selatan,0822278778050,zamira47@pd.org,2023-11-22,2023-11-23,19:55:41,4.9,Aktif,89.191.042.8-297.243
SUP1454,CV Manullang Yolanda (Persero) Tbk,Alat Tulis,Surabaya,Jawa Timur,0811934743680,suartinikarsa@perum.my.id,2022-11-20,2023-10-12,10:48:30,4.4,Aktif,61.157.682.3-217.932
SUP1047,CV Marbun Rajasa,Bahan Baku,Bandung,Jawa Barat,0822322605609,uwaiskoko@pd.go.id,2016-02-20,2022-11-16,06:40:35,3.7,Aktif,87.186.724.4-137.563
SUP4070,CV Mardhiyah Adriansyah Tbk,Alat Tulis,Surabaya,Jawa Timur,0822594824917,cayadi72@ud.sch.id,2016-03-30,2022-02-10,21:08:31,4.2,Non-Aktif,41.182.927.1-223.875
SUP2926,CV Mardhiyah Prabowo Tbk,Bahan Baku,Yogyakarta,DI Yogyakarta,0878383472536,umarsinaga@ud.mil,2022-05-08,2024-03-19,22:28:09,3.4,Aktif,53.976.952.0-144.457
SUP3623,CV Marpaung (Persero) Tbk,Bahan Baku,Samarinda,Kalimantan Timur,0852187954346,cawuk85@cv.or.id,2016-04-22,2022-01-11,00:56:04,3.8,Aktif,60.054.957.6-243.356
SUP3245,CV Marpaung Suartini Tbk,Elektronik,Semarang,Jawa Tengah,0895468918942,puspanamaga@pd.id,2019-08-13,2022-10-12,15:38:53,2.8,Aktif,27.839.222.6-269.063
SUP0282,CV Marpaung Uyainah,Alat Tulis,Surabaya,Jawa Timur,0813252512574,bmustofa@pt.edu,2023-09-29,2023-02-03,04:02:53,3.4,Aktif,44.410.802.0-318.254
SUP0257,CV Maryadi (Persero) Tbk,Sembako,Yogyakarta,DI Yogyakarta,0821073608934,mutiawibisono@perum.ac.id,2017-07-05,2022-11-03,17:10:28,3.2,Aktif,28.664.707.5-768.280
